Title,PDF URL,DOI,Published Date,Primary Category,Entry ID,Citation Count,Paper ID
chunk-aware alignment and lexical constraint for visual entailment with natural language explanations,http://arxiv.org/pdf/2207.11401v2,10.1145/3503161.3548284,23/07/2022 04:19,cs.CL,http://arxiv.org/abs/2207.11401v2,2,1935
prior knowledge driven label embedding for slot filling in natural language understanding,http://arxiv.org/pdf/2003.09831v1,10.1109/TASLP.2020.2980152,22/03/2020 07:27,cs.CL,http://arxiv.org/abs/2003.09831v1,2,1976
qnlp in practice: running compositional models of meaning on a quantum computer,http://arxiv.org/pdf/2102.12846v2,10.1613/jair.1.14329,25/02/2021 13:37,cs.CL,http://arxiv.org/abs/2102.12846v2,7,2032
detecting of a patient's condition from clinical narratives using natural language representation,http://arxiv.org/pdf/2104.03969v7,10.1109/OJEMB.2022.3209900,08/04/2021 18:16,cs.CL,http://arxiv.org/abs/2104.03969v7,0,2055
the nlp cookbook: modern recipes for transformer based deep learning architectures,http://arxiv.org/pdf/2104.10640v3,10.1109/ACCESS.2021.3077350,23/03/2021 22:38,cs.CL,http://arxiv.org/abs/2104.10640v3,2,2056
exploring the role of prior beliefs for argument persuasion,http://arxiv.org/pdf/1906.11301v1,10.18653/v1/N18-1094,26/06/2019 20:15,cs.CL,http://arxiv.org/abs/1906.11301v1,2,2094
robust and consistent estimation of word embedding for bangla language by fine-tuning word2vec model,http://arxiv.org/pdf/2010.13404v3,10.1109/ICCIT51783.2020.9392738,26/10/2020 08:00,cs.CL,http://arxiv.org/abs/2010.13404v3,0,2140
automating transfer credit assessment in student mobility -- a natural language processing-based approach,http://arxiv.org/pdf/2104.01955v1,10.32604/cmc.2022.027236,05/04/2021 16:14,cs.CL,http://arxiv.org/abs/2104.01955v1,0,2320
authorship recognition via fluctuation analysis of network topology and word intermittency,http://arxiv.org/pdf/1502.01245v1,10.1088/1742-5468/2015/03/P03005,04/02/2015 16:12,cs.CL,http://arxiv.org/abs/1502.01245v1,0,2349
secnlp: a survey of embeddings in clinical natural language processing,http://arxiv.org/pdf/1903.01039v4,10.1016/j.jbi.2019.103323,04/03/2019 01:37,cs.CL,http://arxiv.org/abs/1903.01039v4,2,2360
quantum algorithms for compositional natural language processing,http://arxiv.org/pdf/1608.01406v1,10.4204/EPTCS.221.8,04/08/2016 01:37,cs.CL,http://arxiv.org/abs/1608.01406v1,6,2371
attention in natural language processing,http://arxiv.org/pdf/1902.02181v4,10.1109/TNNLS.2020.3019893,04/02/2019 17:14,cs.CL,http://arxiv.org/abs/1902.02181v4,9,2383
predictive biases in natural language processing models: a conceptual framework and overview,http://arxiv.org/pdf/1912.11078v2,10.18653/v1/2020.acl-main.468,09/11/2019 23:53,cs.CL,http://arxiv.org/abs/1912.11078v2,6,2384
using natural language processing to extract health-related causality from twitter messages,http://arxiv.org/pdf/1911.06488v1,10.1109/ICHI-W.2018.00031,15/11/2019 06:30,cs.CL,http://arxiv.org/abs/1911.06488v1,0,2395
fastcontext: an efficient and scalable implementation of the context algorithm,http://arxiv.org/pdf/1905.00079v1,10.1016/j.jbi.2018.08.002,30/04/2019 20:57,cs.CL,http://arxiv.org/abs/1905.00079v1,0,2410
a topological method for comparing document semantics,http://arxiv.org/pdf/2012.04203v1,10.5121/csit.2020.101411,08/12/2020 04:21,cs.CL,http://arxiv.org/abs/2012.04203v1,0,2429
data augmentation approaches in natural language processing: a survey,http://arxiv.org/pdf/2110.01852v3,10.1016/j.aiopen.2022.03.001,05/10/2021 08:35,cs.CL,http://arxiv.org/abs/2110.01852v3,2,2448
grammar detection for sentiment analysis through improved viterbi algorithm,http://arxiv.org/pdf/2205.13148v2,10.1109/ACCAI53970.2022.9752551,26/05/2022 05:40,cs.CL,http://arxiv.org/abs/2205.13148v2,0,2466
alignatt: using attention-based audio-translation alignments as a guide for simultaneous speech translation,http://arxiv.org/pdf/2305.11408v2,10.21437/Interspeech.2023-170,19/05/2023 04:31,cs.CL,http://arxiv.org/abs/2305.11408v2,0,2555
the temporal structure of language processing in the human brain corresponds to the layered hierarchy of deep language models,http://arxiv.org/pdf/2310.07106v1,10.1101/2022.07.11.499562,11/10/2023 02:03,cs.CL,http://arxiv.org/abs/2310.07106v1,0,2566
training cross-lingual embeddings for setswana and sepedi,http://arxiv.org/pdf/2111.06230v1,10.55492/dhasa.v3i03.3822,11/11/2021 14:26,cs.CL,http://arxiv.org/abs/2111.06230v1,0,2591
natural language processing of aviation occurrence reports for safety management,http://arxiv.org/pdf/2301.05663v1,10.3850/978-981-18-5183-4_S05-06-449-cd,13/01/2023 17:00,cs.CL,http://arxiv.org/abs/2301.05663v1,0,2640
a combined cnn and lstm model for arabic sentiment analysis,http://arxiv.org/pdf/1807.02911v3,10.1007/978-3-319-99740-7_12,09/07/2018 02:41,cs.CL,http://arxiv.org/abs/1807.02911v3,3,2646
inflection-tolerant ontology-based named entity recognition for real-time applications,http://arxiv.org/pdf/1812.02119v1,10.4230/OASIcs.LDK.2019.11,05/12/2018 17:17,cs.CL,http://arxiv.org/abs/1812.02119v1,0,2647
zeroberto: leveraging zero-shot text classification by topic modeling,http://arxiv.org/pdf/2201.01337v3,10.1007/978-3-030-98305-5_12,04/01/2022 20:08,cs.CL,http://arxiv.org/abs/2201.01337v3,0,2650
analysis of the evolution of advanced transformer-based language models: experiments on opinion mining,http://arxiv.org/pdf/2308.03235v1,10.11591/ijai.v12.i4.pp1995-2010,07/08/2023 02:10,cs.CL,http://arxiv.org/abs/2308.03235v1,0,2653
clin-x: pre-trained language models and a study on cross-task transfer for concept extraction in the clinical domain,http://arxiv.org/pdf/2112.08754v3,10.1093/bioinformatics/btac297,16/12/2021 10:07,cs.CL,http://arxiv.org/abs/2112.08754v3,0,2671
falcon 2.0: an entity and relation linking tool over wikidata,http://arxiv.org/pdf/1912.11270v7,10.1145/3340531.3412777,24/12/2019 09:53,cs.CL,http://arxiv.org/abs/1912.11270v7,0,2717
an accuracy-enhanced stemming algorithm for arabic information retrieval,http://arxiv.org/pdf/1911.08249v1,10.14311/NNW.2014.24.007,15/11/2019 20:17,cs.CL,http://arxiv.org/abs/1911.08249v1,0,2848
twitter sentiment analysis system,http://arxiv.org/pdf/1807.07752v1,10.5120/ijca2018917319,20/07/2018 10:19,cs.CL,http://arxiv.org/abs/1807.07752v1,3,2867
big green at wnut shared task-1: relation extraction as contextualized sequence classification,http://arxiv.org/pdf/2012.04538v1,10.18653/v1/2020.wnut-1.36,07/12/2020 06:38,cs.CL,http://arxiv.org/abs/2012.04538v1,0,2885
towards a holistic approach: understanding sociodemographic biases in nlp models using an interdisciplinary lens,http://arxiv.org/pdf/2308.13089v1,10.1145/3600211.3604754,24/08/2023 22:19,cs.CL,http://arxiv.org/abs/2308.13089v1,0,2954
bibrank: automatic keyphrase extraction platform using~metadata,http://arxiv.org/pdf/2310.09151v1,10.3390/info14100549,13/10/2023 15:44,cs.CL,http://arxiv.org/abs/2310.09151v1,0,2959
estimating related words computationally using language model from the mahabharata -- an indian epic,http://arxiv.org/pdf/2305.05420v1,10.1007/978-981-19-5224-1_63,09/05/2023 14:13,cs.CL,http://arxiv.org/abs/2305.05420v1,0,3004
mostly-unsupervised statistical segmentation of japanese kanji sequences,http://arxiv.org/pdf/cs/0205009v1,10.1017/S1351324902002954,10/05/2002 19:55,cs.CL,http://arxiv.org/abs/cs/0205009v1,0,3041
inset: sentence infilling with inter-sentential transformer,http://arxiv.org/pdf/1911.03892v2,10.18653/v1/2020.acl-main.226,10/11/2019 10:41,cs.CL,http://arxiv.org/abs/1911.03892v2,0,3052
natural language inference for arabic using extended tree edit distance with subtrees,http://arxiv.org/pdf/1402.0578v1,10.1613/jair.3892,04/02/2014 01:40,cs.CL,http://arxiv.org/abs/1402.0578v1,2,3085
measuring sentences similarity: a survey,http://arxiv.org/pdf/1910.03940v1,10.17485/ijst/2019/v12i25/143977,06/10/2019 10:21,cs.CL,http://arxiv.org/abs/1910.03940v1,3,3108
a neural entity coreference resolution review,http://arxiv.org/pdf/1910.09329v2,10.1016/j.eswa.2020.114466,21/10/2019 13:59,cs.CL,http://arxiv.org/abs/1910.09329v2,2,3109
leveraging pre-trained checkpoints for sequence generation tasks,http://arxiv.org/pdf/1907.12461v2,10.1162/tacl_a_00313,29/07/2019 15:42,cs.CL,http://arxiv.org/abs/1907.12461v2,2,3134
evolution of semantic similarity -- a survey,http://arxiv.org/pdf/2004.13820v2,10.1145/3440755,19/04/2020 23:07,cs.CL,http://arxiv.org/abs/2004.13820v2,0,3137
on the effects of using word2vec representations in neural networks for dialogue act recognition,http://arxiv.org/pdf/2010.11490v1,10.1016/j.csl.2017.07.009,22/10/2020 08:21,cs.CL,http://arxiv.org/abs/2010.11490v1,0,3226
german bert model for legal named entity recognition,http://arxiv.org/pdf/2303.05388v1,10.5220/0011749400003393,07/03/2023 11:54,cs.CL,http://arxiv.org/abs/2303.05388v1,2,3253
arabic natural language processing: an overview,http://arxiv.org/pdf/1903.02784v1,10.1016/j.jksuci.2019.02.006,07/03/2019 09:22,cs.CL,http://arxiv.org/abs/1903.02784v1,3,3296
improving sentiment analysis in arabic using word representation,http://arxiv.org/pdf/1803.00124v2,10.1109/ASAR.2018.8480191,28/02/2018 22:46,cs.CL,http://arxiv.org/abs/1803.00124v2,2,3307
a robust deep ensemble classifier for figurative language detection,http://arxiv.org/pdf/2107.04372v1,10.1007/978-3-030-20257-6_14,09/07/2021 12:26,cs.CL,http://arxiv.org/abs/2107.04372v1,0,3400
myers-briggs personality classification from social media text using pre-trained language models,http://arxiv.org/pdf/2207.04476v1,10.3897/jucs.70941,10/07/2022 15:38,cs.CL,http://arxiv.org/abs/2207.04476v1,0,3465
multilingual name entity recognition and intent classification employing deep learning architectures,http://arxiv.org/pdf/2211.02415v1,10.1016/j.simpat.2022.102620,04/11/2022 12:42,cs.CL,http://arxiv.org/abs/2211.02415v1,0,3491
cross-domain sentiment classification in spanish,http://arxiv.org/pdf/2303.08985v1,10.1109/ARGENCON55245.2022.9940056,15/03/2023 23:11,cs.CL,http://arxiv.org/abs/2303.08985v1,0,3511
stopwords in technical language processing,http://arxiv.org/pdf/2006.02633v1,10.1371/journal.pone.0254937,04/06/2020 04:52,cs.IR,http://arxiv.org/abs/2006.02633v1,2,67
exploring chemical space using natural language processing methodologies for drug discovery,http://arxiv.org/pdf/2002.06053v1,10.1016/j.drudis.2020.01.020,10/02/2020 21:02,q-bio.BM,http://arxiv.org/abs/2002.06053v1,2,87
from bert to gpt-3 codex: harnessing the potential of very large language models for data management,http://arxiv.org/pdf/2306.09339v1,10.14778/3554821.3554896,15/06/2023 18:59,cs.DB,http://arxiv.org/abs/2306.09339v1,2,133
sbnet: segmentation-based network for natural language-based vehicle search,http://arxiv.org/pdf/2104.11589v1,10.1109/CVPRW53098.2021.00457,22/04/2021 09:06,cs.CV,http://arxiv.org/abs/2104.11589v1,0,140
sentiment analysis challenges in persian language,http://arxiv.org/pdf/1907.04407v2,10.13140/RG.2.2.29169.43363,09/07/2019 21:46,cs.IR,http://arxiv.org/abs/1907.04407v2,0,297
nl4dv: a toolkit for generating analytic specifications for data visualization from natural language queries,http://arxiv.org/pdf/2008.10723v3,10.1109/TVCG.2020.3030378,24/08/2020 22:54,cs.HC,http://arxiv.org/abs/2008.10723v3,2,395
"language and intelligence, artificial vs. natural or what can and what cannot ai do with nl?",http://arxiv.org/pdf/2209.12829v1,10.4204/EPTCS.367.1,31/08/2022 11:11,cs.OH,http://arxiv.org/abs/2209.12829v1,0,493
"mixing, ergodic, and nonergodic processes with rapidly growing information between blocks",http://arxiv.org/pdf/1103.3952v2,10.1109/TIT.2012.2190708,21/03/2011 10:04,cs.IT,http://arxiv.org/abs/1103.3952v2,0,544
self-training vision language berts with a unified conditional model,http://arxiv.org/pdf/2201.02010v2,10.1109/TCSVT.2023.3235704,06/01/2022 11:00,cs.CV,http://arxiv.org/abs/2201.02010v2,0,650
idl-expressions: a formalism for representing and parsing finite languages in natural language processing,http://arxiv.org/pdf/1107.0026v1,10.1613/jair.1309,30/06/2011 21:33,cs.AI,http://arxiv.org/abs/1107.0026v1,0,658
'a modern up-to-date laptop' -- vagueness in natural language queries for product search,http://arxiv.org/pdf/2008.02114v1,10.1145/3357236.3395489,05/08/2020 14:07,cs.HC,http://arxiv.org/abs/2008.02114v1,0,683
how to identify class comment types? a multi-language approach for class comment classification,http://arxiv.org/pdf/2107.04521v2,10.1016/j.jss.2021.111047,09/07/2021 17:12,cs.SE,http://arxiv.org/abs/2107.04521v2,0,696
deep learning for hindi text classification: a comparison,http://arxiv.org/pdf/2001.10340v1,10.1007/978-3-030-44689-5_9,19/01/2020 09:29,cs.IR,http://arxiv.org/abs/2001.10340v1,2,715
dataset of natural language queries for e-commerce,http://arxiv.org/pdf/2302.06355v1,10.1145/3406522.3446043,13/02/2023 13:39,cs.IR,http://arxiv.org/abs/2302.06355v1,0,789
towards natural language-based visualization authoring,http://arxiv.org/pdf/2208.10947v2,10.1109/TVCG.2022.3209357,23/08/2022 14:13,cs.HC,http://arxiv.org/abs/2208.10947v2,2,993
reusable templates and guides for documenting datasets and models for natural language processing and generation: a case study of the huggingface and gem data and model cards,http://arxiv.org/pdf/2108.07374v1,10.18653/v1/2021.gem-1.11,17/08/2021 00:15,cs.DB,http://arxiv.org/abs/2108.07374v1,0,997
natural language processing models that automate programming will transform chemistry research and teaching,http://arxiv.org/pdf/2108.13360v2,10.1039/D1DD00009H,30/08/2021 17:31,cond-mat.stat-mech,http://arxiv.org/abs/2108.13360v2,2,1187
clustering web search results for effective arabic language browsing,http://arxiv.org/pdf/1305.2755v1,10.5121/ijnlc.2013.2202,13/05/2013 13:28,cs.IR,http://arxiv.org/abs/1305.2755v1,0,1239
regular hilberg processes: an example of processes with a vanishing entropy rate,http://arxiv.org/pdf/1508.06158v2,10.1109/TIT.2017.2734655,25/08/2015 15:04,cs.IT,http://arxiv.org/abs/1508.06158v2,0,1279
predicting process behaviour using deep learning,http://arxiv.org/pdf/1612.04600v2,10.1016/j.dss.2017.04.003,14/12/2016 12:33,cs.LG,http://arxiv.org/abs/1612.04600v2,3,1295
classical and intuitionistic mathematical languages shape our understanding of time in physics,http://arxiv.org/pdf/2002.01653v1,10.1038/s41567-019-0748-5,04/02/2020 18:00,physics.hist-ph,http://arxiv.org/abs/2002.01653v1,0,1393
empirical study of transformers for source code,http://arxiv.org/pdf/2010.07987v2,10.1145/3468264.3468611,15/10/2020 20:09,cs.LG,http://arxiv.org/abs/2010.07987v2,2,1449
making the most of text semantics to improve biomedical vision--language processing,http://arxiv.org/pdf/2204.09817v4,10.1007/978-3-031-20059-5_1,21/04/2022 01:04,cs.CV,http://arxiv.org/abs/2204.09817v4,0,1484
visualization in the era of artificial intelligence: experiments for creating structural visualizations by prompting large language models,http://arxiv.org/pdf/2305.03380v2,10.48550/arXiv.2305.03380,05/05/2023 10:16,cs.SE,http://arxiv.org/abs/2305.03380v2,0,1563
neural language models for network configuration: opportunities and reality check,http://arxiv.org/pdf/2205.01398v3,10.1016/j.comcom.2022.06.035,03/05/2022 11:08,cs.NI,http://arxiv.org/abs/2205.01398v3,0,1621
a smile is all you need: predicting limiting activity coefficients from smiles with natural language processing,http://arxiv.org/pdf/2206.07048v1,10.1039/D2DD00058J,15/06/2022 08:11,physics.chem-ph,http://arxiv.org/abs/2206.07048v1,0,1720
high accuracy location information extraction from social network texts using natural language processing,http://arxiv.org/pdf/2308.16615v1,10.5121/ijnlc.2023.12401,31/08/2023 11:21,cs.AI,http://arxiv.org/abs/2308.16615v1,0,1728
generating comments from source code with ccgs,http://arxiv.org/pdf/1810.06599v1,10.1145/3283812.3283822,15/10/2018 19:25,cs.SE,http://arxiv.org/abs/1810.06599v1,0,1757
on the effectiveness of transfer learning for code search,http://arxiv.org/pdf/2108.05890v2,10.1109/TSE.2022.3192755,12/08/2021 18:59,cs.SE,http://arxiv.org/abs/2108.05890v2,2,1783
quantized detector networks: a review of recent developments,http://arxiv.org/pdf/0709.4198v1,10.1142/S0217979208038478,26/09/2007 16:52,quant-ph,http://arxiv.org/abs/0709.4198v1,0,1903
combining text mining and visualization techniques to study teams' behavioral processes,http://arxiv.org/pdf/2102.09710v1,10.1109/MUD.2014.10,19/02/2021 02:18,cs.SE,http://arxiv.org/abs/2102.09710v1,0,2029
dawt: densely annotated wikipedia texts across multiple languages,http://arxiv.org/pdf/1703.00948v1,10.1145/3041021.3053367,02/03/2017 20:55,cs.IR,http://arxiv.org/abs/1703.00948v1,2,2085
neural machine translation inspired binary code similarity comparison beyond function pairs,http://arxiv.org/pdf/1808.04706v2,10.14722/ndss.2019.23492,08/08/2018 23:26,cs.SE,http://arxiv.org/abs/1808.04706v2,2,2268
flowsense: a natural language interface for visual data exploration within a dataflow system,http://arxiv.org/pdf/1908.00681v2,10.1109/TVCG.2019.2934668,02/08/2019 03:19,cs.HC,http://arxiv.org/abs/1908.00681v2,2,2292
towards natural language interfaces for data visualization: a survey,http://arxiv.org/pdf/2109.03506v2,10.1109/TVCG.2022.3148007,08/09/2021 10:02,cs.HC,http://arxiv.org/abs/2109.03506v2,3,2306
"natural language technology and query expansion: issues, state-of-the-art and perspectives",http://arxiv.org/pdf/2004.11093v1,10.1007/s10844-011-0174-3,23/04/2020 12:39,cs.IR,http://arxiv.org/abs/2004.11093v1,0,2327
cross-lingual low resource speaker adaptation using phonological features,http://arxiv.org/pdf/2111.09075v1,10.21437/Interspeech.2021-327,17/11/2021 12:33,cs.SD,http://arxiv.org/abs/2111.09075v1,0,2592
