Title,PdfUrl,PublishedDate,PrimaryCategory,PaperId,PublishedYear
ask your neurons: a deep learning approach to visual question answering,http://arxiv.org/pdf/1605.02697v2,09/05/2016 20:04,cs.CV,2715,2016
unsupervised transfer learning via bert neuron selection,http://arxiv.org/pdf/1912.05308v1,10/12/2019 16:08,cs.LG,2716,2019
formal modeling in a commercial setting: a case study,http://arxiv.org/pdf/cs/9906032v1,29/06/1999 16:29,cs.SE,2750,1999
a database and lexicon of scripts for thoughttreasure,http://arxiv.org/pdf/cs/0003004v1,01/03/2000 18:07,cs.AI,2752,2000
computing presuppositions by contextual reasoning,http://arxiv.org/pdf/cs/0009019v1,21/09/2000 16:32,cs.AI,2756,2000
clasificarea distribuita a mesajelor de e-mail,http://arxiv.org/pdf/1106.5308v1,27/06/2011 07:24,cs.HC,2766,2011
semi-automatically extracting faqs to improve accessibility of software development knowledge,http://arxiv.org/pdf/1203.5188v1,23/03/2012 07:13,cs.SE,2768,2012
"what the f-measure doesn't measure: features, flaws, fallacies and fixes",http://arxiv.org/pdf/1503.06410v2,22/03/2015 11:32,cs.IR,2774,2015
sk_p: a neural program corrector for moocs,http://arxiv.org/pdf/1607.02902v1,11/07/2016 12:08,cs.PL,2785,2016
self-sustaining iterated learning,http://arxiv.org/pdf/1609.03960v1,13/09/2016 19:18,math.OC,2787,2016
synthesizing novel pairs of image and text,http://arxiv.org/pdf/1712.06682v1,18/12/2017 21:25,cs.CV,2805,2017
ruslan: russian spoken language corpus for speech synthesis,http://arxiv.org/pdf/1906.11645v1,26/06/2019 12:06,eess.AS,2810,2019
learning to generate questions with adaptive copying neural networks,http://arxiv.org/pdf/1909.08187v1,17/09/2019 06:27,cs.LG,2814,2019
towards music captioning: generating music playlist descriptions,http://arxiv.org/pdf/1608.04868v2,17/08/2016 07:24,cs.MM,2818,2016
query expansion with locally-trained word embeddings,http://arxiv.org/pdf/1605.07891v2,25/05/2016 15:09,cs.IR,2821,2016
aueb at bioasq 6: document and snippet retrieval,http://arxiv.org/pdf/1809.06366v1,15/09/2018 23:11,cs.IR,2836,2018
autogenic training with natural language processing modules: a recent tool for certain neuro cognitive studies,http://arxiv.org/pdf/cs/0407008v1,02/07/2004 21:15,cs.AI,2965,2004
analyse lexicale outill{é}e de la parole transcrite de patients schizophr{è}nes,http://arxiv.org/pdf/1509.01539v1,02/09/2015 09:12,q-bio.QM,2966,2015
dependency-based text graphs for keyphrase and summary extraction with applications to interactive content retrieval,http://arxiv.org/pdf/1909.09742v1,21/09/2019 00:57,cs.AI,2968,2019
analysis of stopping active learning based on stabilizing predictions,http://arxiv.org/pdf/1504.06329v1,23/04/2015 21:07,cs.LG,2977,2015
skos concepts and natural language concepts: an analysis of latent relationships in koss,http://arxiv.org/pdf/1709.05576v1,16/09/2017 23:58,cs.DL,2978,2017
improving natural language inference using external knowledge in the science questions domain,http://arxiv.org/pdf/1809.05724v2,15/09/2018 15:37,cs.AI,2979,2018
implicit deep latent variable models for text generation,http://arxiv.org/pdf/1908.11527v3,30/08/2019 05:12,cs.LG,2980,2019
talk2car: taking control of your self-driving car,http://arxiv.org/pdf/1909.10838v2,24/09/2019 13:29,cs.AI,2990,2019
differentiable reasoning on large knowledge bases and natural language,http://arxiv.org/pdf/1912.10824v1,17/12/2019 23:01,cs.LG,2991,2019
comparing deadlock-free session typed processes,http://arxiv.org/pdf/1508.06707v1,27/08/2015 04:21,cs.LO,2999,2015
bept: a behavior-based process translator for interpreting and understanding process models,http://arxiv.org/pdf/1904.09768v2,22/04/2019 09:39,cs.SE,3000,2019
treecaps: tree-structured capsule networks for program source code processing,http://arxiv.org/pdf/1910.12306v1,27/10/2019 17:28,cs.LG,3001,2019
language properties and grammar of parallel and series parallel languages,http://arxiv.org/pdf/1711.01799v1,06/11/2017 09:32,cs.FL,3033,2017
chanoxity: the nonlinear dynamics of nature,http://arxiv.org/pdf/nlin/0408043v2,25/08/2004 18:46,nlin.AO,3034,2004
processing xml for domain specific languages,http://arxiv.org/pdf/1506.03366v1,10/06/2015 16:47,cs.FL,3036,2015
representation of a sentence using a polar fuzzy neutrosophic semantic net,http://arxiv.org/pdf/1405.0423v1,02/05/2014 16:05,cs.AI,3042,2014
towards compositional distributional discourse analysis,http://arxiv.org/pdf/1811.03277v1,08/11/2018 05:14,cs.AI,3054,2018
question relevance in vqa: identifying non-visual and false-premise questions,http://arxiv.org/pdf/1606.06622v3,21/06/2016 16:38,cs.CV,3089,2016
multimodal language specification for human adaptive mechatronics,http://arxiv.org/pdf/1703.05616v1,16/03/2017 13:38,cs.HC,3095,2017
describing semantic representations of brain activity evoked by visual stimuli,http://arxiv.org/pdf/1802.02210v1,19/01/2018 05:12,cs.CV,3098,2018
cascaded mutual modulation for visual reasoning,http://arxiv.org/pdf/1809.01943v1,06/09/2018 13:26,cs.IR,3114,2018
elements of style of bpmn language,http://arxiv.org/pdf/1502.06297v2,23/02/2015 00:58,cs.SE,3206,2015
on distributed monitoring of asynchronous systems,http://arxiv.org/pdf/1208.2125v1,10/08/2012 10:24,cs.FL,3212,2012
resolving language and vision ambiguities together: joint segmentation & prepositional attachment resolution in captioned scenes,http://arxiv.org/pdf/1604.02125v4,07/04/2016 20:26,cs.CV,3213,2016
do you see what i mean? visual resolution of linguistic ambiguities,http://arxiv.org/pdf/1603.08079v1,26/03/2016 06:49,cs.CV,3287,2016
i can has supercomputer? a novel approach to teaching parallel and distributed computing concepts using a meme-based programming language,http://arxiv.org/pdf/1703.10242v1,29/03/2017 21:42,cs.DC,3290,2017
program synthesis and semantic parsing with learned code idioms,http://arxiv.org/pdf/1906.10816v4,26/06/2019 03:28,cs.LG,3300,2019
topics to avoid: demoting latent confounds in text classification,http://arxiv.org/pdf/1909.00453v2,01/09/2019 20:18,cs.LG,3302,2019
counterexamples for robotic planning explained in structured language,http://arxiv.org/pdf/1803.08966v1,23/03/2018 20:14,cs.RO,3308,2018
scalable semantic querying of text,http://arxiv.org/pdf/1805.01083v1,03/05/2018 02:57,cs.DB,3309,2018
from audio to semantics: approaches to end-to-end spoken language understanding,http://arxiv.org/pdf/1809.09190v1,24/09/2018 20:46,eess.AS,3313,2018
edubert: pretrained deep language models for learning analytics,http://arxiv.org/pdf/1912.00690v1,02/12/2019 11:32,cs.CY,3314,2019
lithium nlp: a system for rich information extraction from noisy user generated text on social media,http://arxiv.org/pdf/1707.04244v1,13/07/2017 18:52,cs.AI,3341,2017
extensible grounding of speech for robot instruction,http://arxiv.org/pdf/1807.11838v1,31/07/2018 15:31,cs.RO,3343,2018
feature fusion effects of tensor product representation on (de)compositional network for caption generation for images,http://arxiv.org/pdf/1812.06624v1,17/12/2018 06:24,cs.CV,3345,2018
stopwords in technical language processing,http://arxiv.org/pdf/2006.02633v1,04/06/2020 04:52,cs.IR,67,2020
exploring chemical space using natural language processing methodologies for drug discovery,http://arxiv.org/pdf/2002.06053v1,10/02/2020 21:02,q-bio.BM,87,2020
understanding scholarly natural language processing system diagrams through application of the richards-engelhardt framework,http://arxiv.org/pdf/2008.11785v1,26/08/2020 21:06,cs.HC,94,2020
towards a natural language query processing system,http://arxiv.org/pdf/2009.12414v1,25/09/2020 20:52,cs.IR,131,2020
differentially private language models benefit from public pre-training,http://arxiv.org/pdf/2009.05886v2,13/09/2020 01:50,cs.LG,151,2020
from natural language instructions to complex processes: issues in chaining trigger action rules,http://arxiv.org/pdf/2001.02462v1,08/01/2020 11:44,cs.AI,180,2020
efficient neural speech synthesis for low-resource languages through multilingual modeling,http://arxiv.org/pdf/2008.09659v1,20/08/2020 15:05,eess.AS,279,2020
data readiness for natural language processing,http://arxiv.org/pdf/2009.02043v2,04/09/2020 08:53,cs.CY,338,2020
weakly supervised one-stage vision and language disease detection using large scale pneumonia and pneumothorax studies,http://arxiv.org/pdf/2007.15778v1,31/07/2020 01:04,cs.CV,350,2020
ecg language processing (elp): a new technique to analyze ecg signals,http://arxiv.org/pdf/2006.08841v1,13/06/2020 02:42,eess.SP,363,2020
nl4dv: a toolkit for generating analytic specifications for data visualization from natural language queries,http://arxiv.org/pdf/2008.10723v3,24/08/2020 22:54,cs.HC,395,2020
modeling programs hierarchically with stack-augmented lstm,http://arxiv.org/pdf/2002.04516v1,11/02/2020 16:17,cs.SE,432,2020
lanfrica: a participatory approach to documenting machine translation research on african languages,http://arxiv.org/pdf/2008.07302v1,03/08/2020 19:14,cs.CY,567,2020
dave: deriving automatically verilog from english,http://arxiv.org/pdf/2009.01026v1,27/08/2020 16:25,cs.SE,612,2020
deep graph matching and searching for semantic code retrieval,http://arxiv.org/pdf/2010.12908v2,24/10/2020 15:16,cs.AI,620,2020
stack-based buffer overflow detection using recurrent neural networks,http://arxiv.org/pdf/2012.15116v1,30/12/2020 11:24,cs.CR,662,2020
on learning language-invariant representations for universal machine translation,http://arxiv.org/pdf/2008.04510v1,11/08/2020 05:45,cs.LG,670,2020
spa: verbal interactions between agents and avatars in shared virtual environments using propositional planning,http://arxiv.org/pdf/2002.03246v1,08/02/2020 23:15,cs.MA,682,2020
'a modern up-to-date laptop' -- vagueness in natural language queries for product search,http://arxiv.org/pdf/2008.02114v1,05/08/2020 14:07,cs.HC,683,2020
deep learning for hindi text classification: a comparison,http://arxiv.org/pdf/2001.10340v1,19/01/2020 09:29,cs.IR,715,2020
lambert: language and action learning using multimodal bert,http://arxiv.org/pdf/2004.07093v1,15/04/2020 14:54,cs.LG,756,2020
nas-bench-nlp: neural architecture search benchmark for natural language processing,http://arxiv.org/pdf/2006.07116v1,12/06/2020 13:19,cs.LG,982,2020
knowledge graphs and natural-language processing,http://arxiv.org/pdf/2101.06111v1,15/12/2020 16:53,cs.CY,1039,2020
ranking clarification questions via natural language inference,http://arxiv.org/pdf/2008.07688v1,18/08/2020 02:32,cs.LG,1057,2020
neural code search revisited: enhancing code snippet retrieval through natural language intent,http://arxiv.org/pdf/2008.12193v1,27/08/2020 16:39,cs.IR,1058,2020
towards end-to-end training of automatic speech recognition for nigerian pidgin,http://arxiv.org/pdf/2010.11123v1,21/10/2020 17:32,eess.AS,1084,2020
audio captioning using pre-trained large-scale language model guided by audio-based similar caption retrieval,http://arxiv.org/pdf/2012.07331v1,14/12/2020 08:27,eess.AS,1125,2020
differential privacy and natural language processing to generate contextually similar decoy messages in honey encryption scheme,http://arxiv.org/pdf/2010.15985v1,29/10/2020 23:02,cs.CR,1216,2020
foundations for near-term quantum natural language processing,http://arxiv.org/pdf/2012.03755v1,07/12/2020 14:49,quant-ph,1292,2020
"one model, many languages: meta-learning for multilingual text-to-speech",http://arxiv.org/pdf/2008.00768v1,03/08/2020 11:43,eess.AS,1307,2020
rdf 1.1: knowledge representation and data integration language for the web,http://arxiv.org/pdf/2001.00432v1,02/01/2020 13:44,cs.DB,1368,2020
detext: a deep text ranking framework with bert,http://arxiv.org/pdf/2008.02460v1,06/08/2020 06:12,cs.IR,1370,2020
naturalcc: a toolkit to naturalize the source code corpus,http://arxiv.org/pdf/2012.03225v1,06/12/2020 09:30,cs.SE,1373,2020
classical and intuitionistic mathematical languages shape our understanding of time in physics,http://arxiv.org/pdf/2002.01653v1,04/02/2020 18:00,physics.hist-ph,1393,2020
empirical study of transformers for source code,http://arxiv.org/pdf/2010.07987v2,15/10/2020 20:09,cs.LG,1449,2020
cross lingual cross corpus speech emotion recognition,http://arxiv.org/pdf/2003.07996v1,18/03/2020 00:23,cs.SD,1590,2020
refining network intents for self-driving networks,http://arxiv.org/pdf/2008.05509v1,12/08/2020 19:13,cs.NI,1661,2020
pretrained semantic speech embeddings for end-to-end spoken language understanding via cross-modal teacher-student learning,http://arxiv.org/pdf/2007.01836v2,03/07/2020 18:43,eess.AS,1676,2020
"discovering key topics from short, real-world medical inquiries via natural language processing and unsupervised learning",http://arxiv.org/pdf/2012.04545v1,08/12/2020 16:37,cs.LG,1714,2020
a data-driven study of commonsense knowledge using the conceptnet knowledge base,http://arxiv.org/pdf/2011.14084v2,28/11/2020 08:08,cs.AI,1767,2020
component analysis for visual question answering architectures,http://arxiv.org/pdf/2002.05104v2,12/02/2020 17:25,cs.CV,1774,2020
a systematic review of natural language processing for knowledge management in healthcare,http://arxiv.org/pdf/2007.09134v1,17/07/2020 18:50,cs.CY,1779,2020
a hybrid classical-quantum workflow for natural language processing,http://arxiv.org/pdf/2004.06800v1,12/04/2020 13:19,quant-ph,1807,2020
formal modeling and performance evaluation for hybrid systems:a probabilistic hybrid process algebra-based approach,http://arxiv.org/pdf/2012.12716v1,23/12/2020 14:43,cs.FL,1833,2020
attention flows: analyzing and comparing attention mechanisms in language models,http://arxiv.org/pdf/2009.07053v1,03/09/2020 20:56,cs.HC,1844,2020
language-conditioned imitation learning for robot manipulation tasks,http://arxiv.org/pdf/2010.12083v1,22/10/2020 22:49,cs.RO,1896,2020
table search using a deep contextualized language model,http://arxiv.org/pdf/2005.09207v2,19/05/2020 05:18,cs.IR,2116,2020
visually analyzing contextualized embeddings,http://arxiv.org/pdf/2009.02554v1,05/09/2020 16:40,cs.HC,2132,2020
from api to nli: a new interface for library reuse,http://arxiv.org/pdf/2007.03305v1,07/07/2020 10:36,cs.SE,2300,2020
"natural language technology and query expansion: issues, state-of-the-art and perspectives",http://arxiv.org/pdf/2004.11093v1,23/04/2020 12:39,cs.IR,2327,2020
gender gap in natural language processing research: disparities in authorship and citations,http://arxiv.org/pdf/2005.00962v2,03/05/2020 02:31,cs.DL,2398,2020
transformers for modeling physical systems,http://arxiv.org/pdf/2010.03957v6,04/10/2020 21:27,cs.LG,2423,2020
"testing the quantitative spacetime hypothesis using artificial narrative comprehension (ii) : establishing the geometry of invariant concepts, themes, and namespaces",http://arxiv.org/pdf/2010.08125v1,23/09/2020 12:19,cs.AI,2426,2020
a survey on natural language processing (nlp) and applications in insurance,http://arxiv.org/pdf/2010.00462v1,01/10/2020 15:56,stat.ML,2512,2020
intelligent home 3d: automatic 3d-house design from linguistic descriptions only,http://arxiv.org/pdf/2003.00397v1,01/03/2020 04:28,cs.CV,2529,2020
investigation of large-margin softmax in neural language modeling,http://arxiv.org/pdf/2005.10089v2,20/05/2020 15:53,eess.AS,2584,2020
